customer_id,churn_probability,actual_churn,risk_category,recency_days,frequency,monetary,avg_order_value,customer_age_days
12899,0.9904182142133238,1,Critical Risk,413,1,281.65,17.603125,0
16065,0.99041271077114,1,Critical Risk,364,8,2382.62,5.502586605080831,97
12574,0.9904111669818518,1,Critical Risk,315,1,218.45000000000002,19.85909090909091,0
14012,0.9904100195974418,1,Critical Risk,277,1,328.8,29.89090909090909,0
17588,0.9904089888612101,1,Critical Risk,99,7,1137.93,21.470377358490566,537
13239,0.9904087370422827,1,Critical Risk,261,5,1439.29,15.816373626373625,240
14938,0.9903932785055635,1,Critical Risk,561,2,1535.31,23.98921875,0
18028,0.9903815623002261,1,Critical Risk,582,1,39.650000000000006,19.825000000000003,0
16152,0.9903750054170989,1,Critical Risk,268,1,547.5,36.5,0
15590,0.9903703876745726,1,Critical Risk,381,5,1496.6,17.20229885057471,224
16453,0.990365126198872,1,Critical Risk,530,2,176.70999999999998,12.622142857142856,17
18143,0.9903550690102857,1,Critical Risk,116,2,1000.16,16.396065573770493,25
12750,0.9903444823478688,1,Critical Risk,128,1,275.88,18.392,0
13857,0.9903400887095948,1,Critical Risk,392,6,1001.01,7.820390625,177
15409,0.9903325573642558,1,Critical Risk,720,1,131.25,14.583333333333334,0
15661,0.9903275876937963,1,Critical Risk,316,7,747.75,18.69375,261
17639,0.9903229948546471,1,Critical Risk,275,6,615.17,7.7869620253164555,207
13912,0.9903010295930033,1,Critical Risk,423,1,124.95,17.85,0
13019,0.9902886725293114,1,Critical Risk,378,6,1229.95,22.362727272727273,353
12880,0.9902834231501254,1,Critical Risk,381,2,640.13,17.781388888888888,192
15920,0.990268126586674,1,Critical Risk,153,9,571.64,5.292962962962963,571
15403,0.9902616156924792,1,Critical Risk,491,2,170.88,21.36,238
17224,0.9902510639437486,1,Critical Risk,500,1,100.86000000000001,12.607500000000002,0
16694,0.9902482679766261,1,Critical Risk,722,1,98.30000000000001,32.76666666666667,0
13786,0.9902450789599726,1,Critical Risk,366,6,2083.2400000000002,19.28925925925926,368
13479,0.9902421263582463,1,Critical Risk,200,4,851.37,16.063584905660377,276
14372,0.9902402877762961,1,Critical Risk,442,2,758.08,20.48864864864865,156
14614,0.9902397729516647,1,Critical Risk,385,1,295.13,15.533157894736842,0
17170,0.9902385713130191,1,Critical Risk,373,2,178.68,17.868000000000002,14
16699,0.9902229724802025,1,Critical Risk,379,7,688.6,11.288524590163934,355
16559,0.9902207797092288,1,Critical Risk,396,1,185.20000000000002,10.28888888888889,0
12874,0.9902196159167169,1,Critical Risk,384,2,948.42,19.75875,169
15647,0.9902174114097038,1,Critical Risk,414,1,169.0,15.363636363636363,0
13909,0.990213084376757,1,Critical Risk,422,2,286.6,7.348717948717949,98
16336,0.9902077386331039,1,Critical Risk,457,3,1024.81,24.400238095238095,173
16857,0.9902068409825141,1,Critical Risk,442,1,271.2,27.119999999999997,0
17134,0.9902065616659183,1,Critical Risk,106,3,637.1,17.21891891891892,335
13693,0.9902031646465984,1,Critical Risk,373,9,2011.8200000000002,18.979433962264153,358
14203,0.9901875863873971,1,Critical Risk,396,1,251.74,16.782666666666668,0
15609,0.990182055117659,1,Critical Risk,183,1,298.48,18.655,0
16810,0.9901815975897162,1,Critical Risk,191,2,750.24,22.734545454545454,228
18187,0.990177844973811,1,Critical Risk,631,1,724.89,15.101875,0
17257,0.9901702670743694,1,Critical Risk,435,2,192.73,12.848666666666666,0
13415,0.9901647172736827,1,Critical Risk,472,4,800.67,7.6987499999999995,255
13885,0.9901603488846361,1,Critical Risk,188,2,506.8,18.1,11
13796,0.9901584027224339,1,Critical Risk,498,1,289.7,13.168181818181818,0
15333,0.9901533340940114,1,Critical Risk,207,1,238.0,21.636363636363637,0
16683,0.9901507584121936,1,Critical Risk,533,1,320.25,17.791666666666668,0
15167,0.9901475913311641,1,Critical Risk,320,5,1580.47,5.065608974358974,352
16067,0.9901440496144488,1,Critical Risk,562,3,2015.49,33.5915,112
13905,0.9901249425880926,1,Critical Risk,732,1,181.85,16.53181818181818,0
15308,0.9901196125599833,1,Critical Risk,273,1,310.47,16.340526315789475,0
14782,0.9900959781671185,1,Critical Risk,319,1,110.10000000000001,22.020000000000003,0
13248,0.9900958837574207,1,Critical Risk,124,2,465.68,17.91076923076923,64
13799,0.9900919837936436,1,Critical Risk,116,8,1774.39,18.292680412371134,527
16223,0.9900830745613526,1,Critical Risk,374,2,1102.3500000000001,8.748809523809525,20
16636,0.9900754897878123,1,Critical Risk,437,4,1321.42,26.96775510204082,207
17563,0.9900748060048354,1,Critical Risk,577,2,392.38,13.530344827586207,33
17492,0.9900676302687264,1,Critical Risk,247,3,800.9200000000001,23.556470588235296,270
15441,0.9900670109451772,1,Critical Risk,395,3,1177.71,21.030535714285715,334
18269,0.9900570498481746,1,Critical Risk,365,1,337.20000000000005,24.08571428571429,0
13106,0.9900418713346936,1,Critical Risk,412,1,172.4,14.366666666666667,0
17441,0.9900390917543294,1,Critical Risk,731,1,293.35,13.96904761904762,0
17178,0.9900372202026455,1,Critical Risk,730,1,436.71000000000004,13.647187500000001,0
16390,0.9900359830634258,1,Critical Risk,536,3,467.5,22.261904761904763,142
12817,0.990035881136133,1,Critical Risk,280,3,619.58,25.815833333333334,153
17782,0.990023426324191,1,Critical Risk,382,2,679.02,23.41448275862069,0
15188,0.9900220697500061,1,Critical Risk,724,1,310.43,13.496956521739131,0
15723,0.9900195068288093,1,Critical Risk,364,4,947.65,7.346124031007752,209
17550,0.9900177341889106,1,Critical Risk,196,9,2547.64,7.627664670658683,472
18138,0.9900141711098351,1,Critical Risk,294,1,152.65,19.08125,0
17406,0.990010888647651,1,Critical Risk,332,10,3580.35,14.321399999999999,400
12905,0.9900044743382874,1,Critical Risk,576,2,1018.42,18.85962962962963,105
15013,0.9900022425260733,1,Critical Risk,487,10,1641.3,4.623380281690141,189
13751,0.9900015763754244,1,Critical Risk,287,1,131.25,16.40625,0
17444,0.9899956266219689,1,Critical Risk,151,2,2306.6,17.34285714285714,21
14259,0.9899948607995747,1,Critical Risk,141,1,120.0,24.0,0
17556,0.9899912488062053,1,Critical Risk,205,2,225.67000000000002,17.35923076923077,173
12557,0.9899852223269202,1,Critical Risk,157,2,735.18,43.24588235294117,274
14352,0.9899786791213602,1,Critical Risk,156,4,1008.1600000000001,21.916521739130438,116
14378,0.9899670204965352,1,Critical Risk,621,1,131.25,14.583333333333334,0
14252,0.9899670204965352,1,Critical Risk,380,1,130.99,14.554444444444446,0
14136,0.9899669851309841,1,Critical Risk,400,5,1570.81,14.818962264150944,331
12998,0.9899588393746988,1,Critical Risk,492,3,826.48,14.499649122807018,160
13856,0.9899495900639623,1,Critical Risk,168,11,810.83,16.2166,450
12848,0.989942189016173,1,Critical Risk,675,1,208.0,13.0,0
13056,0.989932258678145,1,Critical Risk,550,1,209.48,11.025263157894736,0
16292,0.989930563666003,1,Critical Risk,121,5,1182.36,19.38295081967213,482
18054,0.9899120989140101,1,Critical Risk,392,1,176.5,16.045454545454547,0
15909,0.9898991283518633,1,Critical Risk,173,1,191.94,27.419999999999998,0
15323,0.9898906892005818,1,Critical Risk,562,3,434.6,14.986206896551725,99
15285,0.9898902391649631,1,Critical Risk,407,1,94.92,15.82,0
16309,0.9898868575026796,1,Critical Risk,105,2,617.32,15.05658536585366,134
13443,0.989885292376526,1,Critical Risk,448,6,1120.36,5.5463366336633655,228
16473,0.9898780081148537,1,Critical Risk,164,4,470.83,16.815357142857142,209
13925,0.9898616913601264,1,Critical Risk,92,4,678.25,16.54268292682927,42
14945,0.9898577154153207,1,Critical Risk,413,1,179.4,16.30909090909091,0
13257,0.9898550061189839,1,Critical Risk,435,1,149.75,21.392857142857142,0
14512,0.9898449738532024,1,Critical Risk,187,7,1152.67,14.590759493670888,544
16590,0.9898317897485915,1,Critical Risk,400,2,452.90000000000003,16.175,13
14407,0.9898245258241835,1,Critical Risk,106,6,1330.73,20.16257575757576,169
17029,0.9898235782088173,1,Critical Risk,436,2,325.3,15.49047619047619,90
14369,0.9898089307634739,1,Critical Risk,641,2,469.13,18.04346153846154,19
12496,0.9898081292420667,1,Critical Risk,619,2,54.09,4.160769230769231,0
14831,0.9897878068734752,1,Critical Risk,679,3,1524.8700000000001,19.060875000000003,57
14294,0.9897763074533291,1,Critical Risk,406,1,375.34000000000003,16.31913043478261,0
17691,0.9897711827503121,1,Critical Risk,357,4,780.0500000000001,15.00096153846154,188
15771,0.9897647156158034,1,Critical Risk,603,3,524.74,21.864166666666666,89
14455,0.9897599591357324,1,Critical Risk,431,4,628.21,7.952025316455697,63
16237,0.9897423620696608,1,Critical Risk,436,1,136.65,19.521428571428572,0
17748,0.9897368752838617,1,Critical Risk,526,1,290.15,18.134375,0
14722,0.9897334911279685,1,Critical Risk,146,3,513.37,5.461382978723404,339
15515,0.989727789854252,1,Critical Risk,386,1,171.81,24.544285714285714,0
15800,0.9897264467951739,1,Critical Risk,106,7,1152.88,4.744362139917696,511
14574,0.98972085630044,1,Critical Risk,732,1,143.70000000000002,13.063636363636364,0
16046,0.9897129532718161,1,Critical Risk,561,1,235.78,10.717272727272727,0
14697,0.9897108377555341,1,Critical Risk,217,2,188.61,8.57318181818182,0
15772,0.9897100992419864,1,Critical Risk,417,1,280.88,17.555,0
15778,0.9897045288756001,1,Critical Risk,430,1,307.95000000000005,18.114705882352943,0
12450,0.9897029901771499,1,Critical Risk,155,5,622.2,17.283333333333335,318
14747,0.9896976156192229,1,Critical Risk,248,1,328.2,18.233333333333334,0
16263,0.9896905078255936,1,Critical Risk,422,1,351.01,14.625416666666666,0
16305,0.9896853333335013,1,Critical Risk,138,1,361.22,16.41909090909091,0
16567,0.9896842275168705,1,Critical Risk,193,2,694.12,21.033939393939395,142
14263,0.9896812990686951,1,Critical Risk,422,1,322.93,20.183125,0
15314,0.989673984709054,1,Critical Risk,198,3,692.95,14.141836734693879,228
15650,0.9896658273918253,1,Critical Risk,521,2,553.88,15.385555555555555,106
13025,0.9896649795693064,1,Critical Risk,731,1,233.39000000000001,19.449166666666667,0
15943,0.9896610154006744,1,Critical Risk,649,2,271.28999999999996,22.607499999999998,28
16675,0.989657568898885,1,Critical Risk,441,2,296.56,14.828,36
16217,0.9896530188730486,1,Critical Risk,234,2,238.85000000000002,17.060714285714287,46
14200,0.9896501453769109,1,Critical Risk,616,1,379.2,18.057142857142857,0
16806,0.9896431796738061,1,Critical Risk,102,4,801.49,7.781456310679611,135
17507,0.9896429480148253,1,Critical Risk,261,2,605.58,6.881590909090909,47
15104,0.9896334941296128,1,Critical Risk,196,2,1027.44,14.890434782608697,85
13281,0.989629450069249,1,Critical Risk,438,1,350.85,15.947727272727274,0
18254,0.989629450069249,1,Critical Risk,580,1,267.9,16.74375,0
13485,0.9895966714444216,1,Critical Risk,232,11,2846.7200000000003,18.24820512820513,503
12400,0.9895779737367718,1,Critical Risk,413,1,205.25,18.65909090909091,0
15361,0.9895779335373001,1,Critical Risk,361,1,139.8,27.96,0
16425,0.989574040982523,1,Critical Risk,301,1,302.7,14.414285714285715,0
14017,0.9895694808992679,1,Critical Risk,570,1,229.75,16.410714285714285,0
15415,0.9895659695983663,1,Critical Risk,312,1,572.8100000000001,11.933541666666668,0
15569,0.9895399128018751,1,Critical Risk,131,7,676.47,5.41176,517
12387,0.9895353943854431,1,Critical Risk,414,1,143.94,15.993333333333332,0
14310,0.9895279314940452,1,Critical Risk,432,1,492.1,22.36818181818182,0
16902,0.9895265564833179,1,Critical Risk,115,1,786.58,22.473714285714287,0
14068,0.9895224131344155,1,Critical Risk,319,4,1528.3700000000001,13.7690990990991,357
17482,0.9895203209137284,1,Critical Risk,486,2,778.19,14.410925925925927,91
15897,0.9895192077281536,1,Critical Risk,193,2,111.55,4.85,0
12932,0.9895185183597591,1,Critical Risk,538,8,1495.04,16.07569892473118,128
13512,0.989480388995913,1,Critical Risk,260,4,713.39,18.292051282051283,322
15617,0.9894785805411381,1,Critical Risk,395,3,828.5500000000001,19.727380952380955,111
13702,0.9894713182259429,1,Critical Risk,445,1,135.18,27.036,0
14247,0.9894707293058077,1,Critical Risk,277,5,772.66,6.603931623931624,273
17970,0.9894586967616196,1,Critical Risk,210,1,480.59,16.019666666666666,0
12605,0.9894476496873724,1,Critical Risk,375,4,1232.95,16.223026315789475,81
17239,0.9894389237121122,1,Critical Risk,312,4,641.0500000000001,22.89464285714286,213
16691,0.9894351654220599,1,Critical Risk,417,2,178.83,16.257272727272728,143
14570,0.9894335665854412,1,Critical Risk,280,3,435.9,6.6045454545454545,162
15928,0.9894247383163349,1,Critical Risk,655,1,140.53,14.053,0
13472,0.989414641621917,1,Critical Risk,463,2,592.24,21.15142857142857,91
14248,0.9894052950966082,1,Critical Risk,317,3,747.59,16.613111111111113,197
13641,0.9893815309436785,1,Critical Risk,640,4,865.87,20.615952380952383,93
13345,0.989381471978852,1,Critical Risk,287,1,389.5,19.475,0
14398,0.9893668495933183,1,Critical Risk,400,2,707.79,13.354528301886791,126
17773,0.9893668495933183,1,Critical Risk,513,2,585.27,10.45125,175
17179,0.9893628764712555,1,Critical Risk,177,6,1507.26,9.539620253164557,384
15614,0.9893580367171195,1,Critical Risk,437,4,1660.76,25.163030303030304,188
14610,0.9893509200666492,1,Critical Risk,395,2,24.35,2.435,118
18280,0.9893386710169326,1,Critical Risk,277,2,488.15000000000003,16.27166666666667,116
13600,0.9893285998005588,1,Critical Risk,311,2,443.67,11.091750000000001,321
13626,0.989328378373323,1,Critical Risk,252,2,707.04,16.069090909090907,126
14316,0.9893267378980487,1,Critical Risk,421,5,721.5,27.75,208
12927,0.9893170781531844,1,Critical Risk,394,1,197.31,17.937272727272727,0
13073,0.9893101275342491,1,Critical Risk,410,2,418.08,15.484444444444444,26
17267,0.9893100148614987,1,Critical Risk,126,2,250.12,6.76,0
17304,0.9893071111590979,1,Critical Risk,533,1,111.5,22.3,0
15173,0.9893011481559365,1,Critical Risk,380,7,1392.72,16.384941176470587,236
15851,0.9892967997352572,1,Critical Risk,526,1,109.73,13.71625,0
12440,0.9892734199834841,1,Critical Risk,461,2,715.6,23.853333333333335,255
13003,0.9892727994582765,1,Critical Risk,105,3,149.05,24.84166666666667,109
15559,0.9892693678579403,1,Critical Risk,567,1,1109.4,17.893548387096775,0
18208,0.9892677422343015,1,Critical Risk,565,1,360.08,21.181176470588234,0
15439,0.9892267965184759,1,Critical Risk,404,4,1105.85,20.106363636363636,248
12810,0.9892222800334385,1,Critical Risk,534,2,534.99,16.7184375,142
16398,0.9892199704857093,1,Critical Risk,153,2,1502.5,19.018987341772153,99
17150,0.9892197400635449,1,Critical Risk,376,6,1375.65,14.791935483870969,357
17847,0.9892095499552337,1,Critical Risk,515,2,53.370000000000005,6.671250000000001,129
13734,0.9892095499552337,1,Critical Risk,508,2,131.04,5.46,9
12943,0.9892094127275571,1,Critical Risk,557,2,417.3,17.3875,47
13374,0.9892094127275571,1,Critical Risk,414,2,354.8,22.175,34
14438,0.9892033157928245,1,Critical Risk,305,1,131.9,14.655555555555557,0
15703,0.9891980989410533,1,Critical Risk,264,1,104.4,26.1,0
13645,0.9891865594931845,1,Critical Risk,119,1,162.1,40.525,0
16148,0.9891842054256306,1,Critical Risk,436,1,215.10000000000002,30.72857142857143,0
17585,0.9891836452871346,1,Critical Risk,108,7,2014.1,5.086111111111111,368
17922,0.9891800611880812,1,Critical Risk,542,1,170.4,21.3,0
16304,0.9891733255898348,1,Critical Risk,694,1,381.66,15.2664,0
12672,0.9891686928530714,1,Critical Risk,329,2,437.05,19.865909090909092,265
13065,0.9891667970500585,1,Critical Risk,372,5,1260.91,16.59092105263158,174
17708,0.9891350850579954,1,Critical Risk,187,4,887.9300000000001,11.999054054054055,235
14151,0.9891262737102079,1,Critical Risk,672,2,679.45,15.442045454545456,43
14278,0.9891256776893919,1,Critical Risk,409,1,205.83,15.833076923076923,0
14772,0.9891122402351405,1,Critical Risk,111,1,139.26,15.473333333333333,0
15070,0.989089076205521,1,Critical Risk,590,2,630.85,20.35,133
16548,0.9890880985741028,1,Critical Risk,598,1,30.15,5.0249999999999995,0
12485,0.9890866824935854,1,Critical Risk,528,1,631.9000000000001,19.148484848484852,0
12941,0.9890805242192309,1,Critical Risk,723,1,377.49,13.981111111111112,0
14728,0.9890781671529261,1,Critical Risk,412,1,190.58,13.612857142857143,0
12790,0.9890715698685786,1,Critical Risk,191,2,591.85,15.995945945945946,218
13933,0.9890612762966362,1,Critical Risk,108,2,541.29,24.604090909090907,39
17036,0.9890436054027625,1,Critical Risk,382,1,176.9,14.741666666666667,0
17683,0.9890413252503534,1,Critical Risk,385,3,715.51,15.900222222222222,168
17226,0.9890401061347502,1,Critical Risk,308,3,559.92,9.823157894736841,356
12548,0.9890345610241223,1,Critical Risk,165,1,95.19999999999999,19.04,0
18185,0.9890228265171102,1,Critical Risk,248,1,304.25,17.897058823529413,0
16039,0.9890186357903265,1,Critical Risk,423,2,456.4,14.2625,204
14821,0.9890060900669535,1,Critical Risk,366,7,1065.65,15.444202898550726,309
14685,0.9890040549200886,1,Critical Risk,575,6,2466.21,14.255549132947976,150
18264,0.9890028679914367,1,Critical Risk,498,1,603.25,16.756944444444443,0
16893,0.9889961983259002,1,Critical Risk,366,2,401.77,2.976074074074074,9
12614,0.988989956239357,1,Critical Risk,277,1,315.6,15.780000000000001,0
14318,0.9889805302865377,1,Critical Risk,459,1,158.02,17.55777777777778,0
13932,0.9889788207203882,1,Critical Risk,294,1,307.4,19.2125,0
17697,0.9889788207203882,1,Critical Risk,235,1,338.95,17.839473684210525,0
12805,0.9889747612927057,1,Critical Risk,381,4,1121.25,20.76388888888889,293
17275,0.9889686261992029,1,Critical Risk,382,1,114.52,4.7716666666666665,0
16808,0.9889618818729118,1,Critical Risk,98,2,288.42,12.540000000000001,175
17532,0.9889603939882846,1,Critical Risk,385,1,65.34,16.335,0
15397,0.9889504634621045,1,Critical Risk,289,1,94.0,15.666666666666666,0
16941,0.9889504634621045,1,Critical Risk,611,1,33.0,16.5,0
12917,0.9889487947826118,1,Critical Risk,399,4,455.6,14.696774193548388,330
15225,0.9889421924929458,1,Critical Risk,233,1,409.40000000000003,17.8,0
13007,0.9889413710322802,1,Critical Risk,579,1,175.25,15.931818181818182,0
13254,0.9889116353710119,1,Critical Risk,375,1,51.41,12.8525,0
14228,0.9889041482683767,1,Critical Risk,437,3,664.5,17.95945945945946,108
13494,0.9889021242181435,1,Critical Risk,311,1,316.26000000000005,17.570000000000004,0
